Geneid,A1,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A2,A20,A21,A22,A23,A25,A26,A27,A28,A29,A3,A30,A31,A32,A33,A34,A35,A36,A37,A38,A4,A5,A6,A7,A8,A9,B1,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B2,B20,B21,B22,B23,B24,B25,B27,B28,B29,B3,B30,B31,B32,B33,B34,B35,B37,B38,B39,B4,B40,B42,B43,B45,B47,B48,B5,B6,B7,B8,B9,C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C3,C30,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C6,C7,C8,C9
YHR086W,0,6.94729522777661,8.30929717114918,0,0,0,0,3.27377200053226,0,0,0,0,2.35344728373839,0,0,0,0,0,0,0,0,0,0,6.33136487686142,0,0,0,0,0,6.83601356190186,0,0,0,0,0,0,0,0,2.97033544842923,0,7.12999920758525,5.82876805064819,0,0,0,0,0,0,0,1.24318806558722,1.58890992417211,2.96339995596006,3.62765416448877,6.64356511127783,4.07620131536004,7.42528105993601,7.92386667672535,6.32367109578091,0,0,0,0,0,0,0,7.08258936929096,0,7.90204126220312,0,0,0,0,4.75448882747954,0,6.33189455063294,0,0,7.12879512851249,7.29930217599425,7.49794868797664,7.47684933620911,0,0,0,0,0,0,0,0,0,5.65493884108644,0,0,7.45255190573593,4.94970129740423,0,0,0,1.90520639793392,3.19121607570965,0,0,5.97599719887312,6.48728977811135,0,0,7.03786161052842,7.24082799598115,6.48879187653748,0,5.31795890702445,0,0,7.39025469597399,8.23586936698989,0,6.62945747253016,0,5.30798571674516,0,0,0,0,0,5.68458474849623
YHR087W,0,0,0,0,0,0,0,0,0,0,3.94767705820497,0,5.76648145832053,0,0,0,3.70605993689681,2.19204410868586,0,3.20402070723537,0,0,0,0,0,0,0,0,3.49285052158973,0,0,0,0,0,0,0,0,0,3.7586057282878,7.41961113558602,6.51706409302111,4.11927015033151,2.37754811071141,7.096092445254,4.29995151978006,6.91743237503866,7.22724174404257,0,7.63780415783398,8.77420653367041,7.79705332155996,4.04805658851627,6.06817430504887,8.72267942423986,5.28846042113741,0,0,0,6.85039975772501,7.805651059098,3.61912569064426,0,3.72691843176262,3.04138110030124,7.56698918839455,5.82980050272678,6.68178542777466,7.48901285298,4.58527089631815,3.65668096944842,0,0,5.2990226003006,0,5.65099621488112,7.21480700165407,0,7.09461060634266,1.57586547376426,6.82093857022856,0,8.96398911022694,7.2175728570874,6.69481998103544,0,7.45601686935501,8.56151361613738,8.16031139129682,8.21473723679108,8.72433783891126,5.70344203378909,7.12965104459889,0,0,8.6997159828811,8.27473719189893,4.80060753359022,7.53263308120317,4.33766640585996,8.98507719493627,4.76132483512588,8.70498480593402,7.16807393476126,9.19031149690469,8.06607700160673,9.24336197016653,7.42644247022698,8.27720418129732,8.08822236573154,9.58072584877786,10.2186103711835,8.99363363603547,8.39643824605849,7.62945049849558,8.7014523656802,8.34525206824276,9.94469826176745,10.2381797753179,11.0800101647787,7.04612355838078,6.44987019970914,0,6.11016299268934,8.13919961653604,0
YHR088W,6.27230596169768,4.68323585628763,3.19184257115968,1.61871909131115,0,0,0,5.38019860626892,5.85496028032975,5.51536614911862,1.38036722685896,0,0,6.82748952595764,3.24468648694289,1.68390729420956,0,0,0,6.07774269735528,5.53307974155426,0,0,5.28473954617657,1.46205492146919,2.74727474751416,0,6.79917366041658,0,0,0,0,0,5.01684804926859,0,5.38174054622991,0,0,5.24924617971924,0,3.78226924465908,0,5.45990419301765,5.63054271838471,0,0,0,0,0,0,3.86349079028928,0,0,0,0,0,3.6554911003377,4.93834538949059,0,0,2.16127279127091,1.29917617669356,0,0,0,0,0,0,5.0863600701178,0,0,0,0,0,5.43338111720277,0,0,1.5686699945603,0,0,2.95984279384013,0,0,0,0,0,0,0,6.31117742661954,3.63273476938825,0,5.40998860711317,0,4.45282772506783,0,0,0,0,0,1.76226195306387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12291692703641,0,0,0,5.15240727851931
YHR089C,6.53222621633569,6.79181003212046,6.32287725627938,6.87008430480622,8.34688364755892,7.67766358479557,6.46065697991147,7.6392721210975,5.09504815454763,7.27045694823945,6.49162415444895,7.88235459739699,6.26759432059207,6.82748952595764,6.78349636664016,7.21103627401524,3.70605993689681,7.35553016453849,3.94239077193661,7.61250755147415,5.26398973983652,7.29020937144161,5.64001275417285,8.12586547933373,6.49992963232182,6.43824519202285,6.39251954543532,6.57494545952141,4.8095811135324,7.20117160982532,6.08816037207064,7.76960079216969,6.74590302839411,7.54007195354751,7.09658493816128,4.31030005910051,5.86601684987448,6.30871575446497,6.88717998296212,6.4217728689972,3.31194914966749,7.07691928358949,6.06814025303262,5.84261877579406,5.63967053703365,6.56924864810485,7.12106700281578,0,4.28236548301947,5.461631168903,5.44872483519781,7.00281095191154,6.96499573434294,4.64077893679773,6.38392275506693,6.09116249359147,6.99180274591551,5.71184898662556,5.46373428759203,0,0,4.563383266762,3.19543163939186,2.5414798393033,1.26135417126828,7.1392076992541,6.05047856852093,0,5.81281430254164,4.68227432918422,0,5.89624824799375,5.91675177274126,0,3.18868787895844,4.07115795214324,7.73962010923916,5.04947470233241,5.5412138520783,6.96942706416401,6.05009395818972,6.94865784048913,6.07468947714392,0,6.2201432428064,5.81954716366721,4.00651021458652,7.04215756376678,0,0,0,3.41349364901745,0,5.61859814534685,4.0803517657772,0,4.02384766360225,0,0,6.73794997097324,5.01546601000173,4.7281293500134,0,3.8165190941661,0,0,1.64973724258064,0,0,4.02861280254955,6.1031629155737,0,0,1.30786677238842,2.07701002729569,0,0,0,0,0,3.5944675649534,3.35060394452541,6.71701351569971,6.09784235714221,4.87442281761777
YHR090C,0,0,0,0,0,0,0,3.10228056202116,0,0,6.39872671269349,0,0,0,2.0633323617581,6.48411848190054,0,0,2.75477476771525,0,0,0,1.39445878812701,1.12891385114337,0,0,0,0,0,1.83353173326349,1.12168885488441,0,0,0.702673362646212,0,0,6.3354810971387,0,0,0,0,4.05610359005542,0,4.46488647502905,0,0,0,0,5.55910917930573,0,0,0,0,0,0,0,0,2.79332437426069,0,4.22001700687191,0,1.67415543772636,0,0,0,0,0,0,0,3.04566287125947,0,0,0,0,3.56361590673658,0,4.97910632221757,4.50012795564717,1.21459848689511,0,4.41556771723494,0,0,6.33622334170304,6.26395082006985,2.55946148913526,0,0,3.36246001115134,0,5.17109883127158,0,0,3.63223812101379,0,2.88990357359033,0,4.19314660483308,0,0,0,0,2.62339888774431,0,0,3.4328057375276,0,0,0,0,0,0,0,1.98240182802879,0,0,0,0,0,0,0,0,0,0,1.43292922650948
YHR091C,0,0,0,0,0,3.44498378205643,3.07467340165783,0,5.79464307613236,2.32036654891987,2.07268639032173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85545940408271,0,0,0,0,0,0,0,4.64530976509194,5.65701959638601,2.90303881139864,0,0,0,0,0,0,0,0,0,1.1233363125498,0,0.991832105194717,1.52370203459911,0,0,0,0,2.5414798393033,7.86379150796194,1.39369981424924,0,1.59387895493298,0,0,0,0,0,0,4.63298080903074,4.59612797777787,0,0,1.21459848689511,0,1.82482767647156,0,1.80969551684921,0,0,0,0,0,0,0,0,0,0,1.18055395299002,1.96121332834712,7.12226384692117,0,0,2.59302993411728,0.564094381908902,0,0,0,0,0,0,0,0,0,0,0,1.49081788238734,0,0,0,0,0,0,0,2.73144796971076,0,0,0,4.80716926205414,5.66860165914258
YHR092C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48653084940777,0,0,0,0,0,0,0,0.861045142512213,0,0,0,0,0,0,0,0,0,0,3.83718771694847,0,1.09729440642362,0,1.1864163304789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75098373426517,2.04383596578046,6.04995277890607,0,0,0.90170549872839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731514264317837,0,0,0,0,0,0,0,0,0.834473966672937,1.6150949911148,0,0,7.41728329269185,0,0,0,1.50185169438032,1.15142643991535,0,0,0,0,0,0,0,6.99507586805723,0,0,0.977741246586882,0,1.8292064457851,0,1.49081788238734,0,0,0,8.46774663827663,0,2.34791702625227,0,0,0,0,0,0,0
YHR094C,4.71024985446766,8.00477685975001,8.06815465845359,9.31157402712079,5.9631262831558,8.68804130475688,9.13075987525054,5.68381865355954,8.70364544332358,9.16847704392158,5.70893436360003,0,6.5307148931698,7.19456304529603,0,0,10.4171866496948,0,0,0.865145481543395,7.15808155128369,0,5.8982172722142,7.88635293146584,0,9.72438773527453,8.9497066535922,7.26594541864412,8.53428872346568,7.83509582515436,6.94609469226992,7.48961114270733,1.58342201950721,7.11297538833799,5.7784623143591,2.96017836695669,9.33469092451018,11.0640929311292,10.4415516769571,10.3560554926426,10.2966055237412,9.1083383010148,9.69664477989129,9.89289326185367,9.57169377145787,9.22040797437614,8.84441792404934,9.38345235957764,8.86671709644778,9.61546720250344,9.99246442144755,10.3123766131363,9.83436158692796,6.18666290515521,9.50098609439662,9.32268808776947,8.99593987047495,9.90993063152568,9.71938940906386,9.7752251004461,9.36065968405857,6.23850108998554,9.30706724808726,9.75909531037276,9.06643926266758,9.07022275812954,8.50692110390785,8.93516763046029,9.02702904531094,9.49078789777717,9.81427073823421,8.45018656114472,9.33784548263162,10.1719424104297,10.2958794813771,9.31883147262058,9.83111480631217,9.2555288940074,9.51447993934904,8.49161513519377,10.6683943717275,11.04500770337,10.8168547554188,10.2293989978543,10.6973844550579,10.0419522776274,10.3531349747106,10.2061505711547,10.8754568619056,9.59261880629873,11.0615151327601,8.94100979026748,10.5831197642646,10.3143994799179,10.6725943130819,11.2781247209014,10.10994304285,10.69260390372,10.6137170548368,10.4107262564223,10.0159466613604,10.9979257291133,10.5050601581249,10.8132299706752,11.1937911088797,10.9432002428911,9.86252533748698,10.1225914557361,9.37573133270288,11.4503178194711,9.25727222702192,11.368672653288,10.1824465488835,9.74055722171474,10.642823507823,11.9181071353569,10.7120404371718,11.3816826096032,11.3987843598317,11.2211251401807,10.640626672086,9.5670601061764,9.76148096441747,10.6632267022364,10.0140190900133
YHR095W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998844793325919,0,0,0,0,0,0,0,1.1864163304789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79190670821412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4091147907903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807447963262804,0,0,0,0,0,0.977741246586882,0,0,0,1.49081788238734,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR096C,0,0.609147283241253,7.26560449528662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87150615019346,0,6.91804639208011,0,0,4.06090576850953,6.04745540295539,4.25882098905611,0,0,0,0,0,6.77864994356452,0,0,5.28846042113741,0,0,7.09226154469083,0,6.88166294959571,0,0,7.00953036329034,0,6.83508685433023,0,0,0,0,0,0,0,0,0,0,0,0,4.65827846331651,0,0,5.46679014843014,6.90945386728416,0,6.60381339875864,1.72178756806368,0,0,7.34287991965158,0,9.21220775489379,0.654665461274238,0,0,6.18120281329582,0,9.29782531880426,5.00647851553844,9.1654903958054,4.9635607282204,2.75307172676595,0,7.16512250080096,8.96576529326109,6.17519505708303,4.75522264747171,5.92147605755972,2.89011484037399,0,0,7.69923696732687,7.4439686044581,0,8.88517081642073,8.54545631751803,0,9.60569641348731,8.41239285757368,7.3631314481695,9.42923418929051,5.38883820058031,8.02378835042204,0,0,4.89159765232648,6.03557670599711
YHR097C,0,0,0,0,0,0,0,5.47114140706899,0,0,0,0,0,0,4.5395646060168104,0,0,0,3.26666794967101,0,4.37139145201607,0,0,0,1.46205492146919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985952446589539,6.06055209534113,0,0,0,0,0,2.70544806663999,0,0,0,0,0,4.88542014947503,0,0,0,0,0,0,3.95098868675086,0,0,0,0,0,1.96454775588579,0,0,0,0,0,3.23747829749262,0,0,0,0,0,3.55610080332786,0,0,0,0,0,0,0,6.44242429716263,0,0,0,0,5.93756667478171,0,0,6.36234256581206,0,1.54291997673128,0,0,0,1.29534509444769,6.38116564198883,0,0,0,0,6.84080304029589,7.17007741588448,5.21760499171892,0,1.30786677238842,0,3.94575529571994,0,5.96262546120355,7.00932420457708,4.79679437642572,0,0,1.91789405192444,5.00964205691844,0
YHR098C,0,7.09320310049712,5.72063373690951,6.86154502365201,1.42319069697765,8.27416931763834,7.54920338224179,7.0984275296076,0,6.59798078471426,3.61157656343607,0,8.5270246101781,0,7.79080940283562,5.84375081223852,8.00996017085065,1.27965544797954,7.23348821480572,0,7.32688374922282,6.1698962730844,8.11848874475328,6.82984106857596,6.67119125037692,0,2.92376448330362,2.7113103107716,0,8.69434057185759,8.43284481836847,9.28009804887257,0,0,7.52294410400903,0,7.8525397130526,0,8.19898223727179,1.31413833806187,0,0,6.31623456414523,6.53431086539275,0,0,0,0,7.36121056899092,5.63040478762614,7.81646242399798,5.35142419253548,4.68853506786562,8.52428008859142,5.89223470646688,1.98048401069663,4.92833439286716,8.01710358836913,8.62500969334253,5.39748011559343,7.07375688894205,0,0,8.7486806983176,7.09306390389656,6.87821870622405,6.28633687658167,6.83341542583404,0,7.64276569899864,0,0,6.57089153839839,4.30317133998236,5.15526365384292,8.01505779147974,6.62845735013486,6.21740433423985,8.84123089987217,1.11588993859083,5.49417704758468,6.85890156884823,8.09205199059262,0,0,5.41299983664745,2.08058679897224,7.6988197774039,8.58400576155337,0,7.65401694979983,0,0,7.62908115265206,6.39160058194823,0,8.23868594951303,0,7.40037327665937,6.33811555378113,0,7.36872223473105,6.38529321586451,7.08244734155641,0,2.74760129650998,0,8.28619208007641,0,3.91109578126961,7.57313539272726,6.91279177458182,0,7.45235434039323,9.00546950070791,0,0,8.54407850280762,6.93277151203287,0,8.40007414628483,6.69685290356648,6.05093044537192,6.85467750999605,6.94715103826252
YHR099W,3.23150404158984,0,0,6.17202952975598,8.60855788259498,6.1741429535417804,8.81769947310453,5.93451733344698,5.73169363762588,8.42515676597942,6.07764615706918,8.16654041669944,7.65380461709467,3.27195492121885,5.01190439528433,0,0,4.06228654917488,0,7.64247521912889,7.13804593416606,0,4.1117817957533,7.5031493705157,4.34376700660972,8.69374814010718,0,2.41034513835707,4.45823918351676,1.43796806599582,5.85889491018603,5.84211635168988,0,8.13054709525582,7.09658493816128,6.5381735873781,0,2.26845917943364,7.61367718462917,7.86356614859153,6.3911381086923,0.802812232082545,5.02121152073508,1.97887704167734,0,4.67942439854599,5.54108363212189,0,6.63324252328576,6.54359974997102,7.06656879126873,5.0468076304246,0,4.08444598969882,6.96311534346516,8.33682003710125,2.04383596578046,9.0389311084536,4.43483307778462,6.71226824298738,5.3554593130679,7.6831605784264,0,4.65014954776798,6.79933746197904,4.32104000834972,8.56514671969338,8.94406419943869,3.2380553398799,5.37992060134935,1.99736359045195,0,7.29420937575137,0,0,4.20083766649751,6.54955842914992,0,0,8.2391685905123,6.77460612024888,6.74102822607651,8.21271808183981,0,4.09500783307573,1.39595412319648,5.46152516745493,7.5560186249187,0,5.13799658185302,5.07605875867164,5.75766122424612,0,7.70548461997301,6.01492768635796,6.81705583527618,0,6.75770131058022,3.2771633053049,6.8073874175811,7.8508903170522,0,0,4.60108505455728,8.45622219144914,8.27835808965139,3.25566077114606,0,6.14867171831197,7.07739598486015,4.30872427649048,4.98996569354759,8.0381070927713,0,0,0,0,6.90250440880153,0,6.93411777378231,5.18799849866401,7.22636912130344,0,0,7.59315666785012
YHR100C,0,0,0,1.61871909131115,3.23402579067836,0,2.95419306427972,0,5.09504815454763,1.37731058409379,0,6.12408516626731,0,0,0,7.30488367633219,0,3.79184416379552,2.75477476771525,0,0,0,0,5.58147606618618,0,0,0,0,0,0,0.667217968248385,4.68627163348117,0,5.93644273663146,0,0,0,0,1.71328295040938,0,0,0,0,1.56620186834393,0,0,0,0,0,0,0,3.28426856899174,3.50177558603832,0,0,0,2.56272035925579,0,0,6.07947895331323,5.58155483336745,0,7.67957397920947,0,0,0,2.40069805454592,0,0,7.81072304172419,3.99670373459102,5.69351917274379,0,0,4.66410960864098,0,0,4.65827846331651,0,0.663247413647009,2.95984279384013,0,0,0,0,3.63475327475269,0,0,6.3663405505008,5.48740851362367,6.91908297590908,5.80825559824653,9.51334629904622,5.54222601784644,0,0,0,0,0,5.5959647474502,7.78407366915562,0,0,3.65933728897843,5.4985912025273596,0,0,0,0,0,5.56733913170591,0,0,0,0,0,0,0,0,0,5.75970833142647,0,0,0,0
YHR101C,0,0,0,0,2.12550539681133,0,1.59693264744602,0,6.73420241809609,0,0,0,0,0,0,0,0,1.65155222822406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19692570465253,0,0,0,0,0.575612679442884,0,0,0,0,0,0,0,6.31616519435376,0,0,0,0,0,0,0,6.52030468639834,5.22756695488933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62401710284589,0,0,0,0,5.79581453215242,0,0,4.7187867561645,0,0,0,0,0,0.968583525288438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54417138737614,0,0,0,0,0,0,0,0,0,0
YHR102W,0,3.15061824619014,0,0,0,3.44498378205643,0,6.54965335837674,6.41164753697144,3.1681898459887,0,0,0,0,0,2.11084905324348,0,5.50023181437003,0,6.00578839463527,0,0,5.81717734653242,0,6.75562606882101,0,0,5.04709444482729,0,0,0.667217968248385,6.03593909899375,0,0,1.33228882244236,4.13575772418539,7.68792271846755,0,7.11772848558628,0,6.0735008730828,0,0,2.43637296688271,6.06055209534113,5.89044730696437,4.97153070865977,0,0,0,5.27255024885612,1.5571613445192,3.95034689654691,0,0,7.00313215524519,0.532267710991071,0,0,0,5.22756695488933,0,7.48519857441392,0,5.68087097018802,0,0,0,1.34123170167124,0,3.99670373459102,1.20245639041241,0,6.85215320934822,0,0,0,5.85855365138053,6.78087243150045,0,0,4.32488465133307,0,0,0,0,5.38924676703933,0,1.0226581641521,0,6.55502835155341,0,0,0,5.21620904476687,5.98390636707488,0,0,0,0,0,7.07167783546114,0,0,0,5.17442818050299,0,2.9608188734619,0,0,7.03859003471224,0,0,0,0,9.17338495741876,0,0,0,0,4.78609303497525,0,0,0,4.34099134860558
YHR103W,0,0,0,0,0,5.9616330777558,0,1.05933077053951,1.75272516437578,6.10660057166276,0,0,5.94553696593849,1.44990920670365,0,0,6.67300283352182,6.41347193616353,0,0,0,0,5.61625547837545,0,0,7.46365546729474,6.0202774073924,0,0,3.64827932783442,0,7.86201278168416,4.08528756583083,6.8243311909686,5.19666338964514,0,6.92437785824268,4.02434903467013,4.85392097134665,0,4.79666054686963,0,0,0,0,0,5.49324206150094,0,0,0,6.1956607588278,0,0,0,6.40568729266833,5.98778916507042,0,2.57132353851746,0,6.77384441212544,0,0,0,5.75596768543795,0,0,6.71155288819081,3.0116915825428,4.58527089631815,4.4141574445977,0,0,4.19600578773361,0,3.91369141960835,0,0,0,4.18347889916519,4.49791900146086,5.05340943527755,3.33722281868402,2.86080537717137,0,0,6.27959000740086,3.41810582511833,4.97934230288076,5.53583489599267,3.99212823394115,0,6.21684211302861,0,0,6.61390617766594,6.26735748943817,3.91124508194957,9.0072362702274,0,4.36575027874939,0,4.68670918404936,0,0,0,0,6.60287578058632,0,0,7.68140182945415,5.90598652880837,0,0,6.50812544891495,0,0,1.68287997282317,6.05428828327229,0,0,5.09752508148024,7.16602940970506,0,5.00964205691844,0
YHR104W,0,0.609147283241253,0,3.67081703179623,0,0,0,6.39099936294845,0,0,0,0,1.0197800417092,0,0,5.09569419409315,8.06592922547344,0.777287092880425,0,0,0,0,0.85953195639096,3.2185614528208,1.86096575877865,0,0,0,6.41605533164977,0.891181951744892,6.16110027128766,0,0,8.0912514459812,0,0,0,5.06409403230953,8.17358475863766,5.13710871284191,8.24498459117903,0,2.86686693388797,7.23873843294711,6.58942933516926,4.67942439854599,4.89994824280489,0,6.02377829299348,6.93877676988674,7.88853512034485,4.81754119905787,6.89160280756638,0,7.1029018565873,0,0.920218028288617,5.81679673591584,2.24809708047207,0,8.3475514194855691,0,0,0,6.43011119075157,5.04473613544131,2.07397085014199,6.69972556898298,7.38718829413825,5.32873580802062,0,3.02807654496835,6.13572856469832,4.57932935422325,7.27834216027535,7.91150655532947,7.7747325264293,5.80881531159461,7.716584590368,7.13433130705438,6.99191629036082,5.86103939380742,7.1299568295173,8.29975794804865,0,7.95055840520151,7.64508571356617,7.50094182267813,6.62946722302975,8.43359385110849,0,8.02104058886025,0,5.18847459046328,9.28463757583355,2.48030373073222,7.45656621839469,8.07160779059712,5.75707872774801,8.4699726901877,0,8.65216515789496,3.70538840035753,9.09184971509777,9.4162301053483,8.90541857622677,6.36168177884306,7.55528140970454,8.33991285339557,8.24593176105908,9.92108070652048,8.71156883013346,8.90016740658594,9.20954756119137,7.67870701340845,8.13948350949292,9.71479917928946,9.35654420834058,10.9645884827099,8.80302118213432,0,0,0,7.02321678646417,3.48538317264324
YHR105W,0,0,0,0,0,0,0,0,0,0,0,4.81747544408759,0,0,0,0,5.41664072230666,0,0,6.06008775877349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43850332054808,0,0,0,0,0,6.04001629416964,2.4741006337427,0,0,0,0,0,0,0,3.10711065147379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90520639793392,0,0,0,0,0,0,0,0,0,0,0,0,8.10004661781657,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR106W,0,0,0,4.5717525045983,3.57671170279896,7.79795163967845,0,0,0,0,0,5.86829470550774,0,0,0,0,7.29216209305383,0,0,0,0,0,0,4.91073447733625,0,0,0,0,0,0,0,0,6.73917726575598,0,0,0,7.61030884708931,0,6.90786363216618,7.17443531808054,0,0,0,5.85489297668409,0,6.89404227093566,0,0,0,5.98203714623368,0,0,6.19561314410161,0,0,0,4.13005966636629,0,0,0,8.04011724656373,0,1.23884122569695,0,0,0,0,0,7.51365286516969,0,0,0,0,4.51508598901198,0,0,4.93011296414405,0,0,0,5.57335007907439,0,5.90408781501654,0,0,0,0,0,0,0,0,0,5.57668650354817,5.72607248556621,0,5.26892929993087,0,5.22162003994953,6.60135286339887,3.5268326985113,0,0,4.04316972514526,0,7.91363495721286,4.96408066271416,0,7.06398832873496,0,7.59829731056277,0,5.64047719980361,0,4.1071246890263,8.23072481424007,7.98394889545707,6.8108417109255,0,6.93277151203287,0,0,0,7.05516046382418,7.27970941805161,0
YHR107C,0,0,0,6.41314693545667,0,1.57438158980501,0,6.92910513839567,0,0,0,0,0,0,3.07362263893045,0,0.946341717656861,1.94696277837271,0,0,8.34877403994438,0,0,0,0,0,6.49090992884894,0,4.22635319514748,0,1.97820984862962,0,0,0,5.3655346363599,0,0,0,4.67242030013072,0,5.89941463767109,0,6.39027962171069,0,5.88025441346691,0,0,0,0,0,6.72010637099533,0,2.84731242575561,3.16707591836088,4.32490992106089,2.18126333242877,0,3.685324224439,0,2.47826909079163,0,1.67415543772636,2.96355636934637,0,0,5.30443401634068,6.38199764929786,0,0,0,0,0,6.93426312635998,4.14235237920775,4.43062832041126,0.610667085932325,1.03780397316048,7.11521836399022,0,0,6.17380929629751,0,0,0,0,5.54490294481437,6.84698623348242,3.14275116559287,0,0,0,0,7.02293597906817,7.03155385887691,1.77043907321638,7.40556268039039,7.13167276501911,0,0,1.76226195306387,7.09621827834174,0,0,0,0,0,4.33912909782136,0,0,6.70616213844326,5.5286556742818,0,7.88067763106974,0,0,0,0,0,0,0,0,0,5.10200834618969,3.67930259093043,5.70039270551883
YHR108W,5.70370288475717,8.00772472514621,5.67211911119597,0.757314180338463,4.71296408855864,0,7.34273769508749,6.9162149319471,6.17189450441442,0,2.72502388545323,0,0,1.44990920670365,0,5.97643573502299,0,0,0,0,6.7464072289635,0,0,7.12182925075179,0,0,0,7.89338796216205,6.46256172796968,0,0,2.35736033187667,0,1.52734740309654,0,3.21557883060382,0,0,9.10096263367141,0,0,7.76585971084123,2.64285412334295,7.48367563742497,6.77566943394649,0,6.34860440849574,0,5.55910917930573,6.37560660093138,0,2.77151117469212,0,0,7.28419843241578,6.90723539347125,4.51499524801235,3.1553721741314,0,0,0,6.02854396123622,5.07219733605693,5.11906608604229,0,0,1.04973287844921,0,0,6.59687272729754,0,0,7.56328383342219,0,7.23753459412329,0,0,0,5.64004789365403,6.52432001616329,6.36395426482318,6.99621058769753,1.17174579212342,6.16852860046974,0,3.19505254385243,6.05901866447101,7.05920315779839,7.59931930804134,3.73131819269289,0,0,8.87798771823389,1.53603145365949,0,0.93812004934398,1.78352719669265,7.12243021381062,0,5.89171120257941,3.51706116038805,0,0,7.22249943660825,4.44658830082404,0,6.94078454524787,0,0,0,5.36263194300305,3.56838429250622,0,0,0,0,0,0,8.08378288461581,0,0,0,0,4.15968957198541,4.25797090193795
YHR109W,0,4.6534291818589,5.85709544491795,4.73023839442687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40220190588011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81476302635736,0,0,0,0,0,3.31194914966749,0,4.65134093458027,0,0,0,0,0,0,0,0,0,0,2.88475326393006,0,0,0,0,0,0,0,0,1.89537160163942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27069009432113,0.834473966672937,0,0,5.70344203378909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23889141290926,0,0,0,0,0,0,0,0,0,0,0
YHR110W,0,0,0,0,0,0,0,4.72645894961028,7.02416470885006,0,4.55132208884013,0,0,0,6.52584701846818,0,2.71410942159892,5.58849655700221,2.75477476771525,0,0,3.92597220223141,0,6.25494753766672,0,0,2.10236177871092,0,0,7.25866692152777,0,0,0,0,6.61696306421033,0,6.71215222008708,0,4.13119399873231,0,3.6418701530329,0,5.74029627963339,5.06006793120126,0,0,6.91862650332454,5.55202530636051,6.48372882239781,0,1.00296157969432,0,0,8.94458391078127,5.54532936341254,0,5.14394226816627,0,6.72813321000867,7.63600557387111,0,5.31155413531193,6.8822474574349,7.669013069029,6.626504154622,5.30443401634068,6.24622291291309,0,5.94439413165656,6.99181996804098,5.61126540630887,0,0,0,4.15192490295858,0,0,6.30372621097239,0,1.45991936733754,5.59880413169039,0,0,2.26298627379205,0,0,2.6742317207638,6.09499140311675,0,6.54085363525717,0,7.02658385988257,6.66000925276444,2.7441332469635,3.95135150806572,0,6.93690583596507,7.23435208821522,5.94025476517791,6.06667826386749,0,6.20478528772999,0,6.94446007396471,0,9.0568750175589,6.57079159597009,0,3.84405227663302,0,6.68111291042172,0,0,3.59313138320924,0,0,6.71289939167639,0,6.9169611700575,6.93411777378231,6.65411896069837,4.15931026865769,4.77598557775915,0,0
