Geneid,A1,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A2,A20,A21,A22,A23,A25,A26,A27,A28,A29,A3,A30,A31,A32,A33,A34,A35,A36,A37,A38,A4,A5,A6,A7,A8,A9,B1,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B2,B20,B21,B22,B23,B24,B25,B27,B28,B29,B3,B30,B31,B32,B33,B34,B35,B37,B38,B39,B4,B40,B42,B43,B45,B47,B48,B5,B6,B7,B8,B9,C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C3,C30,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C6,C7,C8,C9
YBR262C,0,3.7755223876840622,2.6169639758383614,0,4.547800135023925,0,3.0422523563391,0,6.296986803484053,0,0.8993859804936799,3.769160196854705,0,5.137968921793916,0,5.324989792639129,0,4.624849768158185,0,0,1.6964173699700789,0.8397227052438494,0,0,0,0,0,2.777703946594765,0,0,0,4.42094503340493,0,0,0,0,5.412833026590674,0,3.0234221154608076,0,5.041665915060642,3.080598988193205,4.704972964479219,2.502572454553708,4.2692336839127165,0,5.279702580159745,0,0,3.0913303287400753,3.468349574340272,3.696630884626611,2.5274416835452995,0,4.814138958202408,0,3.496038061758049,4.624021450394063,0,6.157392167006059,5.1613060667626405,0,0,5.7750228976743205,0,2.475111024711296,2.1019626706696592,4.8658618054415514,0,0,0,4.252942505494807,2.783859148499644,0,0,6.892310161554398,4.471135071377621,0,5.469923770226909,4.830537658011797,3.3825342521803496,3.168318548391856,0,2.543399783321921,7.012984365104457,4.519193695504338,5.482995107906352,3.05484347909398,5.656935926956488,5.872374986344653,0,4.2481056676939675,0,0,0,0,5.205165543209075,5.391192320081577,0,0,5.26867247557692,4.106875720866872,3.071771506677182,0,0,6.8304699426827105,0,4.642406811753136,3.2311677328922204,2.440986557074238,3.5646600089478615,0,8.562258104341606,0,0,7.025714296758854,4.4885876954254424,0,4.359479159580246,0,0,4.182289855522606,4.524631701594157,1.7606803158414592,0.9156224309408589
YBR263W,4.717036714193801,0,4.737302096746077,3.478896102607252,1.4448170380555307,7.320820367221617,7.779661818098964,6.078159979819022,6.909013178228844,4.275862194797217,6.534790394017062,1.3669669552487587,7.197504097748735,0,6.409225884368213,5.940262086608593,5.83898500263429,1.3375841785507732,0,7.236274531411328,2.4546767280293147,8.720802961524365,1.4105623496491295,3.8232590897707865,6.246494933795343,3.317052138705585,0,4.478995544342373,5.42868935950475,7.481582693274196,4.256933322068068,0,7.691664704629049,1.3440867967651897,5.492664429023522,5.960780175067415,0,2.80495750398729,7.186019718474934,0,4.718628155921188,1.6467756801169249,7.5531789123314645,6.555811915259178,5.735441985746269,6.176450292552006,0,3.076525516031567,2.0588389802358904,6.321740114784698,3.9076540240597373,0,5.939292298793492,0,0,4.441277752715347,4.748675419199454,2.091957373693719,3.7011189081678397,5.850793291806169,6.853790434864633,6.932566552821033,6.306772874519706,0,4.138824826676841,4.004351494312244,4.975428564841377,5.644353934152258,3.9440723821787476,4.7326379222666235,0,0,3.0991097723963885,0,0,5.233612790781995,7.460098234880619,6.84105749492528,4.867147835743088,2.2097474630532257,5.374670912155291,0,6.476953956761363,0,10.217995527529636,7.482851807293216,0,7.233831880391387,5.627170521768539,0,5.934360065780593,7.096302829702797,0,3.7030098256639805,0,3.43864024256704,6.031025337636778,0,6.895467475615237,6.559473882848748,6.249838246832777,5.8456275592620175,0,6.299068624804055,0,6.814492702493131,7.89535644299232,5.813691454907795,4.657558740884754,6.281492553917793,0,0,0,0,0,0,0,7.54450571979888,4.601855269617115,8.420456646175083,7.907065724729372,0,7.515151417539942,5.080783779799734,4.326050408839719
YBR264C,6.337278672028421,0,0,0,0,0,0,3.1253294547789685,0,0,0,6.089991502685268,0,5.560266546477466,0,4.1359867492054985,0,0,0,0,0,0,0,0,0,0,0,5.947339942643312,1.161836988564345,0,0,0,0,0,6.81133338482266,5.532833275343122,0,0,3.299005073074984,0,3.1225218153380254,0,4.499671393681005,0,3.4962076352004345,0,0,2.2381453981303063,0,0,0,0,1.7581931131459247,0,0,0,5.071287303206373,0,0,0,0,0,0,0,0,0,0,0,3.0348857890744667,0,0,0,0,0,2.660555392251014,0.5800779373346013,0,3.9469399854270235,3.700956674965903,0,2.2876334206249687,0,0,0,0,5.913930071512901,0,5.010489541445917,0,0,0,0,8.973743142285072,0,0,0,0,0,0,0,0,1.1389745009495578,0,1.1659944084805047,0,0,0,0,0,0,4.94433636124566,0,0,0,6.927696318414867,0,0,0,0,0,0,6.289045178836188,1.1102246900028037,0,3.4262929711549845
YBR265W,6.782799751445343,0,0.6512318488388678,2.9572230957328025,7.436530806627152,0,0,0,5.078990672912905,5.368600391009405,3.805197423531513,6.021496064584755,6.671351230826717,0,0,4.401540763304134,0,0,0,5.861470007823611,4.242420415999344,3.3890812517276303,4.783169679192162,5.714918332195495,3.257434315568063,0,0,0,6.135362428253096,0.5487529453908339,0,0,0,4.707746203502278,0,0,0,0,3.958575192186728,5.125985202453383,3.5865226865306004,0,0,3.8562188150797754,5.3268379568032875,0,0,0,3.65655720838084,1.7445401357974355,4.210227107914867,0,0,0,2.580971314418823,6.760123429741919,0,7.784335812420997,0,7.329896342680904,0,0,0,0,0,5.776345878097045,0,5.4855122285664155,5.641877736157659,2.9510966586940004,0,6.5225111053131135,7.56515140637594,0,6.543205772641566,0,0,1.449254047673351,0,4.540625539727498,3.5960986717310046,0,0,0,10.084488510842561,0,1.7970024367199506,0,4.04043686741384,6.359033586859692,0,0,0,0,0,4.638275607456739,0,0,5.786108008524288,0,0,0,0,4.153185700753653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR267W,0,5.77569585845072,1.9458110710820684,4.207857561086673,5.569905426145078,2.2443655767046296,5.216796580306919,5.022302519874758,1.06582322740338,4.45437814572972,2.1573955339477098,2.7065241383864356,2.0208775368012115,2.971271569665756,6.532269694693289,0,5.305084732850017,0,2.288448969125677,0,0,6.890765394626858,0,5.871694619738707,2.8918286107159656,0,0,6.573709645905938,0,0,5.195110754558767,0,0.582029306356665,2.1985844129489474,0,5.417646438169274,0,0,4.245645364899901,0,0,0,0,4.353720238152147,3.601816325658359,1.8962258829538354,1.2336739512663286,0,0,0,0,0,5.199324045404765,0,0.63572076404621,0,4.4067262781012015,0,0,0.7512701662697792,0,2.215291205292492,0,0,0,1.901517797928822,0,0,1.955432698812369,0,0,0,0,0,0,0,0,2.8769163882336146,4.8927209850404685,6.2000424576940425,5.73164586418406,0,0,0,0,0.8577735809408539,0,0,0,0,0,2.0953012743500032,0,2.873417395520632,0,0,0,0,0,1.1591696153175648,7.240328118146542,0,0,0,3.766526520926503,0,0,0,2.721048442879195,0,0,0,0,0,0,0,0,0,0,0,4.225418535338227,1.6527695535516072,0,0,2.036446935025838
YBR268W,0,4.505525064379273,6.4263617530341675,6.24779271568521,0,0,3.793597487406076,3.51101984613694,4.515212928744334,0,0,5.447595408936428,0,1.4385951197967997,0,3.3888984861302878,6.361723805957734,0.8185551487141494,0,3.7137726470907633,2.949134113832481,3.5916657306076085,0,4.169293195539731,4.617517251264603,4.579769940943872,6.700653995508552,0,0,0,0,0,0,5.410909263350377,3.9956648128604586,0,3.6345962080314025,0,3.4572417481331454,3.6461660185831204,0,0,2.4126332482547075,3.0906798360642718,4.062784716375,2.0931739901684874,1.888812179461609,1.5154858497326427,6.791453357075425,0.5559889272439319,4.1040581752692455,0,5.862595357435588,0,4.785459617412235,4.12810507978348,4.357667206750059,6.050179940926293,0,4.1208976325185684,0,0,1.35799124617558,0,3.3916205583309935,4.044773764464065,0,2.0457088594660533,5.620935267148889,0,0,0,1.8167906272337258,5.864587144414308,0,0,3.2436200105744954,0,4.3808530321402,0,3.2202896865263924,3.6987714426975087,2.836891648792414,6.955999686315808,0,3.806925245289461,0,0,3.740262986953762,0,5.505619936670894,6.481801934567199,6.129134997806812,4.571723005514326,0,4.717515758135658,5.804541185833696,6.9370642122825705,4.4972564354905495,3.5470179056273046,0,0,0,0,6.965691556992247,5.711239780855595,0,6.188335451371351,0,0,3.5646600089478615,0,0,4.522849558349117,5.939498235787412,8.603276555739734,0,5.528821061634105,4.359479159580246,0,5.976604597763426,0,2.494459301962977,2.6722674339464207,0.5292626217988203
YBR269C,1.3680990549194258,0,0,1.0893034086869302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6964173699700789,0,0,6.34033792024414,0,0,0,0,5.078595598797616,0,0,0,0,3.9412141983686118,0,0,0,0,3.6982161313452635,0,0,0,0,4.908755253413906,0.36251688155447803,0,0,0,6.030902718791812,4.558785008812176,6.185682046439599,0,4.326388882661461,0,0.63572076404621,0,0,0,0,0,5.850189240000745,0,0,0,0,3.0524439265724186,0,5.381071908968046,4.7106863348930235,0,0,0,0,0,0,0,7.180093376895919,1.957709254313207,0,0,2.1136658133675597,1.7642591799080392,0,0,0,4.993905222134923,0,0,6.251972310864824,0,6.185349335813627,0,0,0,0,5.728606986490219,0,4.751995498068764,0,4.973662501688698,0,1.1389745009495578,0,1.802299332798298,0,5.874253447206143,4.897491726873194,4.701398437829503,0,5.547758367522185,0.928042504041846,0,8.354742020394259,0,0,0,5.262386971188283,0,4.191739537594466,0,0,0,0,0,5.152545558938834
YBR270C,0,0,0,0,0,0,0,0,7.9674395676186105,0,0,0,0,0,0,0,0,0,0,0,6.092303458146748,0,1.4105623496491295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6519896445634068,5.720422031964738,0,0,0,0,0,0,0,0,0,0,4.629737770979723,0,2.974646943008665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9157709427521805,0,0,0,0,0,4.891277292277721,0,0,0,0,0,3.9933608989958183,0,0,4.7860425604147405,3.9628650529265497,0,0,5.610071291987917,0,0,0,0,0,0,4.005040358510315,0,0,0,0,4.848549029524225,0,0
YBR271W,7.1945579453632025,5.819025000768026,0,0,0,0,0,0,0,6.323719946172058,4.2608319250947595,0,5.909946907993716,6.718973083859042,0,0,0,0,7.177482594557502,0,0,7.3336951226215374,6.0554365064216995,0,3.5488693740628334,3.5799960934587642,0,0,0,0,5.968194850966786,0,0,4.163952685541385,2.365505400203433,0,0,0,0,0,0,0,0,0,0,0,0,7.56036373024234,0,0,0,3.8239833326432606,0,7.7828771975599524,0,0,0,0,0,6.9137627923095195,0,0,0,3.759555894234088,0,5.702467176650879,0,0,0,5.58897147068126,0,0,3.0991097723963885,0,0,0,0,1.7257663060328516,0,0,5.189727984263417,0,0,0,7.37307006889452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.807246560390013,0,0,0,0,0,0,0,0,0,0,1.9822094408363653,0,0,0,0
YBR272C,6.351317591004538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1199325611250086,0,0,0,0,2.4001454761397265,0,0,0,0,1.1993582416126616,0,0.6271177140891628,1.888812179461609,0,0,0,0,0,0,0,5.667728681062857,0,0,0,0,0.7512701662697792,0,6.6611111639555505,0,0,0,0,0,5.674126542437469,5.392870099431171,0,0,0,6.322882490883666,0,0,0,0,0,5.250122560903008,0,0,0,0,0,0,0,0,0,0,0,7.73405864923846,0,0,0,0,3.0054783330305916,0,0,0,2.9979489560703336,0,0,0,0,0,0,0,0,0,0,4.443734604554335,0,0,0,0,0,0,0,0,0,0,0,0,0,4.006163960458117
YBR273C,0,0,0,6.300346724991166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413816366468731,4.40385138172979,0,0,6.574084144774449,0,0,0,0,5.931090563162161,0,0,0,0,0,7.6760504594403844,0,0,0,0,3.316149028720337,5.9948967021185195,0,5.188262932837466,3.5716221863127164,5.006194312249844,0,0,0,5.245746678310992,5.288515827552173,0,0,2.062463422004743,0,0,4.12810507978348,0,0,0,0,0,0,0,0,0,4.196007594085294,0,5.188214552035921,0,6.150295962606557,0,5.878031688639451,0,0,2.9527375855162465,0,0,6.663611586039738,6.364973409328358,1.0257260042800536,0,6.366284385743366,0,0,0,0,0,0,0,0,0,0,7.7847827329413635,0,0,3.2382554243807586,0,0,0,0,0,0,0,0,0,6.387613241206692,0,0,4.902066022223103,5.187492013233784,5.499269899209522,0,0,7.756926452512807,0,0,7.1304463433714425,0,6.346296904935797,7.243202394810628,0,0,0,5.399273107423943,2.6595356405968804
YBR274W,0,0,7.628084368407605,1.0893034086869302,0,0,4.740618004848302,0,0,0,0,0,0,0,0,0,0,0,6.558380104637861,0,0,0,2.1099673666129246,5.377187350767273,0,0,0,0,0,0,0,0,3.576881822440238,0,0,0,0,3.6978577181752637,0,0,0,0,3.3942117451259524,4.2977636627927644,4.2258414674695555,0,0,0,0,6.225306559235414,3.72867668274649,0,0,0,0,2.513542530420808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.883451673101454,0,0,0,0,0,0,0,0,0,0,0.751516000676576,0,10.721259871420115,0,0,7.1313696472758785,0,0,0,0,0,0,0,6.440081805753564,0,2.251051781681757,5.699413672725873,0,6.600240910312626,0,0,3.916844799089265,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR275C,0,1.8767710230271557,6.082138541674515,0,0,7.179153201824099,2.076142741629984,0,0,0,0,0,0,0,0,0,0,6.0590294325663585,6.9241532256257114,0,0,0,6.5398043822909955,4.8000462203083645,0,0,0,0,2.9645497490841937,0,0,0,0.582029306356665,4.427333074219021,2.5811096448467534,0,0,0,0,1.1890358753190107,0,0,1.448785263738063,6.096166935343814,0,2.0931739901684874,8.557498046691505,7.695879368043568,4.073181272792801,3.0913303287400753,6.417605900297147,0.6765257790613575,0,0,0.63572076404621,0,0,0,7.554224021208783,1.2427843711317426,1.194310536465563,0,0,5.203173762635076,1.1288649386703475,0,6.132402692559983,0,0,4.657646909145684,0,7.353988832638172,0,0,0,5.493415826530956,8.836235515599055,3.999921080300595,7.159549895314311,1.3527447053407338,2.583000043619578,0,0,0,0,0,4.940152432400709,0,0,0,0,0,10.779046952554665,1.1798918069396696,0,0,0,0,0,0,5.583096358563188,0,5.619188042315726,2.242338724856195,0,2.251051781681757,0,7.886180773867058,0,0,0,0,0,3.690474791494236,0,4.10120776652042,0,0,0,0,0,0,3.6539687711387328,7.293285554614655,0
YBR276C,7.178898857374439,0,0,0,6.656673870595651,7.35416546902962,0,0,5.295272726679668,0,0,0,0,6.975807313685393,0,0,0,7.947734551404295,6.877243438535766,0,5.369366130903068,0,6.798103781410649,0,0,0,7.907027471409829,0,0,0,0,8.003596692493579,0,0,6.393461335499474,0,4.760376120281729,0,0,0,4.454483231668192,0,4.323917068090951,3.1759277124793712,6.078105588887853,1.3969424754457471,0,0,0.6114098446951329,6.667007554571709,0,0,0,0,3.301502860822422,6.2724958028603846,0,0,0,6.129503309769414,8.58361412842634,4.914087205525834,6.923298752729387,4.705287362422537,7.140064991878571,3.3391661098344967,0,1.6256635286984282,5.742259088554458,1.8849287178966265,0,0,1.8167906272337258,0,0,0,0,7.467208317512931,0,5.316485676308025,0,5.831114356688855,7.485418098775093,8.633097514967746,0,2.9064895679398925,5.560700467864193,0,0,0,1.90081620852355,6.253280967516227,0,0,0,0,2.058933617719125,0,0,6.73119161107614,4.305618968276586,6.306442304399232,0,2.0390315606144203,0,7.6816566105860336,6.521162920344459,0,0,0,7.475147733461125,0,0,0,0,9.660239948020745,0,0,3.783238384272198,0,0,0,0,0,5.957924108968131
YBR278W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215795529269902,1.624340412401924,0,5.168632215134657,0,0,0,0,0,0,0,6.3420413426747215,5.23814227801121,0,0,0,0,0,5.302588208341275,0,4.921700174059154,0,6.3441939127358875,0,0,0,0,5.3802395928026,1.94561704942288,4.087237519352236,0,0,0,0,3.672923276260434,3.989451120048979,0,0,2.8822536141233064,0,0,0,0,0,0,5.6793625335324265,4.869826256724821,0,0,0,0,4.375566380774938,0,0,0,0,0,0,0,0,0,0,3.8347573769623056,0,4.663664363325264,0,4.687561870919477,6.692276119241495,0,0,4.357111846329922,0,0,0,0,6.684406259751163,5.549181038128509,4.70533089930381,0,0,5.118778866555714,0,0,0,0,0,0,0,4.658532905376992,0,0,0,4.758072363700935,0,5.353011422723444,0,0,0,3.3451033239265255,0,0,0,0,0,0,0,2.89396413463263,0,0,4.418648949838301
YBR279W,0,0,7.693163582288299,0,0.8961877349628954,0,0,0,0,6.006287664882712,0.8993859804936799,0,0,2.144417015524966,6.824836186089535,0,6.716313136497169,0,7.359159691002083,0,5.517874924943916,0,0,0,0,0,0,3.3295048124641844,6.090220627530801,0,0.6816434294425061,6.611910667828882,3.079685465077266,0,7.249646964895092,1.4731821324375867,0,4.0504826313066165,0,0,3.294310111370158,6.973643653355307,0,2.364124128204827,5.044161968974658,0,7.807499246908547,0,0,6.363529552675035,6.503640730830071,0,6.315248909114262,1.8274954168016846,0,0,3.540679083584046,6.1363615353321865,0,0,0,7.350028682852184,3.913561813544997,0,0,4.004351494312244,0,5.416732058331689,6.627358168234818,0,0,0,6.322882490883666,0,0.7737447840021824,5.805736924623125,0,0,3.377810995649111,0,5.847351333447371,6.755766017912771,6.748322979096669,0,2.479500444451186,5.913930071512901,7.247675505770477,1.2197637097331098,0,0,7.175402955091218,0,0,6.27740216846026,6.849547207582221,0,5.73476117111222,4.119929109518803,0,1.6113994096663846,0,3.235069872018774,9.00043824726587,0,0,0,0,0,6.78232471672534,5.719316039833362,0,0,0,2.2218072633078445,0,0,0,7.5827764919284055,7.323941355818323,0,0,0,0,1.1337538080883534,5.256560668215454
YBR280C,0,0,0,0,0,6.644787937680605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23089778365917,0,0,0,0,0,0,0,0,0,0,0,1.83863271030025,0,0,0,0,0,6.580020922820509,0,0,0,0,3.3266927509324233,0,0,0,0,0,0,0,0,0,0,0,0,0,6.242717359012762,0,0.7351259990880274,7.830803223125436,0,0,0,0,5.439540970204561,7.1160144854192096,0,0,2.349570755689966,0,0,0,3.4878819959664416,0,6.559046176551632,9.051461299393589,0,0,0,0,6.0438525710502455,5.610071291987917,0,3.615163660024323,0,0,0,0,3.4643194974543143,6.92087241989962,0,0,0,0,0,0
YBR281C,0,0,5.138753715469089,0,7.457887450648783,0,2.076142741629984,0,0,0,4.324521369831248,0,1.0139518729335528,0,0,0,0,0,0,5.0458481142503775,8.729756025904214,4.530555925397356,0,7.716900075411283,0,5.549285608600401,0,2.8855958550485385,3.2723143356350035,7.054239619265988,0,0,0,0,0,0,0,0,4.978214963019063,0,0,6.319387073654379,4.1935991571402695,5.0953843405832195,0,6.051745204510482,3.1874361373059688,0,3.4630047378034012,4.3417878368375975,0,1.7626230140500652,0,0,6.354773242966093,0,6.316791959788343,0,6.256766309458923,0,0,4.514912361252949,3.3756903078380867,0,0,6.519573431694902,6.710493718169377,0,0,0,0,0.6800590911504986,0,0,0,0.9926669392254988,0,0,0.605913095047444,5.07182642228747,6.386168578741506,0.8471939036295815,0,0,0,0,0,0.7351259990880274,0,0,0,0,8.781507936998928,0,5.823163718545178,4.638275607456739,0,0,0,3.6450897333658774,0,0,0,1.5189466872211423,0,0,0,0,0,0,3.039408806310396,0,0,0,0,0,0,0,0,0,0,0,6.2757579297721575,2.801458127880916,1.8715078677350658
YBR282W,0,0,5.272529686650612,0,4.650302823594355,0,4.50546443818399,0,4.6469695738048165,1.3396827547925032,0,0,0,0,0,0,0,0,0,0,0,0,1.802239330635065,0,5.41763952640756,0,0,4.672166311832492,4.356804898216918,0,0,0,3.384341978983492,0,3.455227992381404,2.186713468308485,0,6.9444238998811,3.790322862663076,0,0,1.6467756801169249,0,3.749019289360791,4.430821510737217,0,0,1.5154858497326427,0,0,4.340627565090607,0,0,0,1.6847537311715977,0,0,0,0,0,0,5.483010698070197,0,0,1.7543455255738967,2.8844301108628225,3.824942988245307,0,0,0,0,0,3.9351587665650993,0,0,1.3131239385476074,0,0,0,0,1.0767633760238433,2.8859622588690392,6.373831511993423,0,5.398945056373893,0,4.590947055285872,0,2.6209619476625243,0,0,0,0,0,0,0,0,1.2421910761941173,0,0,0,0,0,0,0,3.288953212054358,0,5.916859925301701,5.783212378944091,4.78559113967459,3.94888877190596,0,0,4.633491230844462,1.500517087092796,9.409040761047455,0,0,2.249527155637421,0,0,0,1.1102246900028037,2.6722674339464207,3.6966801686909863
YBR283C,7.822319484528756,1.417015920828562,7.611345288883331,3.5500721484797975,7.526875848284205,7.754563532472233,4.696554048811773,5.510119795021668,2.6930565096622807,6.267489166509146,0,6.728219151385704,5.312466914346736,5.394158375945178,5.870533781690724,7.52810992704301,7.000718012339363,7.264233960777665,0,6.759618725210618,5.016733380232069,4.954607300008553,4.693549110392543,6.91935317047924,0,3.994920520911535,5.880296344915522,0,6.160537418174236,5.785289548157784,1.772250289864219,7.659520497641273,6.957037504519992,5.817444242204521,7.047072371282409,6.116633670260304,7.52136805803696,4.894537009875931,7.860017286515781,8.019927900049023,4.592592598705204,0,5.409891422628668,6.965015966488713,3.7923357924732963,3.196472366886932,2.955732165675681,0,7.325358853907205,6.278703992878716,7.736793147561832,4.604851910843714,3.1606738674860866,4.330488735494265,6.940366841505296,7.572512574473212,1.6449874250344325,7.435770395138884,6.190550257073399,8.35881960935,5.443464000780695,0,5.758930196151084,6.382501103919771,2.7937566788578123,6.763124410100732,3.983512194403341,5.644353934152258,3.645389153822895,4.998804216836057,9.638854458592233,8.536660273234448,6.145719521965476,0,7.11194224332345,7.204564118217371,0,7.5758917837814845,0,1.8439674580014627,5.701209075275798,3.784920022461501,0,5.218087062526737,0,5.350487787241062,1.4059831444904423,0,7.252259258344577,8.089879341809707,0,2.9157709427521805,0,8.726932294694514,3.535271227628116,5.384620735073241,7.528831918322403,1.8996205816954426,0,0,0,7.849427970988296,4.286890664264735,3.532686656731964,0,5.2706401827063925,0,0,8.238967008268514,0,7.2626121563723975,8.96658165587909,7.544489950965382,0,0,8.020167677171846,4.133109118331621,0,0,6.995638515933954,4.225418535338227,0,4.905438350444283,8.062459236297087,4.9605586704711975
YBR284W,0,0,4.267256775100439,0,0,0,0,0,0,0,0,0,0,0,4.838872327240338,0,0,0,0,0,0,0,0,0,0,0,0,1.3771390346391505,0,0,0,0,0,0,0,0,0,5.463240438184084,0,0,3.5865226865306004,0,0,5.005085520713041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7731228783497155,4.305428143910429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.727723977682633,0,0,0,0,0,0,0,0,0,0,0,0,0,4.830125689057317,4.891277292277721,0,0,0,0,0,0.6977196793808466,0,0,0,0,0,0,0,7.993614181586124,7.989886703861368,0,9.706021301473063,7.828316280243465,0,0,0,3.694287533896655,0,0,0,0,0
YBR285W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9169871012663492,0,0,0,0,0,0,0,0,0,0,0,0,3.7157048651343136,0,0,0,0,0,0,0,0,0,0,0,3.1260025976551318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2382554243807586,6.34385448517363,0,0,0,0,0,0,0,6.700112002668781,0,0,0,4.074531228574992,0,2.6817091403820736,0,0,0,1.500517087092796,0,0,0,0,0,0,0,0,0,0
YBR286W,5.161430160016677,7.740114951787868,6.4263617530341675,0.645108031073023,3.967113745824821,0,2.542301225353961,4.854626959023063,0,3.4862480497073687,5.222704948223327,7.070914594489534,6.685709247543172,7.999293185134331,4.61216042824603,7.340539898934134,2.634019213940598,5.319963989458886,0,7.815273939253706,6.732333164468255,5.222127611785769,0,5.669029345224755,0,8.46627175934222,0,5.317346390323778,6.763619518131151,7.118116405051468,6.51719502160005,6.408583771641562,4.120970795772136,6.503939866592183,7.037981855909121,8.321262031152745,2.3444253001609767,7.6075036116838515,4.737220747839423,7.78895030327398,5.969765517577089,0,0,5.852528862617066,6.250400539438502,0,4.215015533151977,0,7.227143299526357,5.627260521310459,6.902432262730026,5.5195251016796245,6.412615817035737,0,7.355719786197189,0,7.092204621049079,0,3.879831387663297,7.354198669629996,5.400105554584591,9.017957839114027,0,2.1965850287949347,0,7.216719324533408,4.256340074139973,6.30777497655824,5.23643939697839,6.511390808224276,8.869302899264005,6.109552956483016,5.862630750581913,3.6834918634935305,5.087511101557649,6.555307580725422,6.24475682648724,5.130785747098881,7.132971943874691,5.664688111827335,4.535180363909272,5.659293835313975,5.3189315590306,6.418159652827075,2.479500444451186,0,0,3.268891995899173,0,4.024740175072379,6.522206658798271,8.868589326837279,9.759132971257248,0,6.844014662659948,7.607626485614065,6.520124935033329,6.420645225327238,6.993482749833173,4.090239489339469,0,4.381077786915188,5.619188042315726,5.536101299623291,8.333327515727808,6.511707488684217,0,5.517988459086992,5.223340197996202,6.361400579073626,7.601222706316914,0,7.587331366251328,6.629833229945363,6.10201388407774,7.7218892784761115,6.927516843092665,7.620058224678604,0,6.482051889448157,8.18088255132147,0,5.852519286020741,4.737536534142785,6.1945637102515985
YBR287W,2.522032294698321,3.7398926952352114,4.267256775100439,4.721019180810887,0,0,0,4.595632728898608,0,6.040245768732114,5.984124020389445,4.199440839358855,0,0,3.4378534553767803,6.4109502961537554,0,0,0,0,0,0,0,0,7.437348533532716,0,0,0,0,6.0194629950969,0,2.4693574099257765,4.7463975056745,0,0,0,2.746315486966181,6.426851072106354,4.855655092002364,0,1.6792422026204121,0,6.5999552410579065,4.1155597322082516,0,3.3584098724582563,6.9223992995195704,0,5.896766153408689,0,0,0,4.143980551894186,0,6.284777212819145,0,5.610807957103278,0,2.974646943008665,0,0,0,0,0,4.628617510602553,0,0,0,0,6.423585275989113,0,5.8022110418635044,0,0,0,6.951198924764048,0,0,4.8146000695948,0,4.602603656775431,0,0,0,0,0,0,3.9025945525509993,0,0,6.532896273131793,0,0,0,0.9128872072186073,1.9306141334505071,3.317962301572076,5.391192320081577,4.656920683715538,0,0,5.18848820320328,0,6.984494846396455,0,0,6.485931646330233,0,4.296094686931289,7.624995719319717,6.102279051007273,0,6.098519018528905,0,0,0,6.0961681096809315,4.005040358510315,6.264094381442676,0,0,4.343358202327431,0,5.106017553403802,2.7573407488126236
YBR288C,0,5.567882015263885,1.0982963941540151,0,6.955861807168765,4.55026792011442,2.72887178578851,0,0,0,0,7.382184164467923,0,6.718973083859042,0,0,5.056873206044591,0,5.8894636116654295,0,0,0,0,0,0,0,5.115415306216131,0,5.343318420187677,0,0,0,3.8497732994852982,0,0,0,0,6.426851072106354,0,0,7.115431822140315,0,0,5.582820139321163,1.4404213924174298,0,1.888812179461609,0,0,0,0,0,0,0,0,0,0,0,0,7.119162950266556,0,0,0,0,1.7543455255738967,0.9350977271628627,2.570316006345495,0,5.342587866985843,6.980032432046814,0,0,0,0,7.417629765840716,5.27107752667559,0,0,0,0,5.2953852069604945,0,3.7322236493732657,0,0,0,0,6.117859419442408,0,5.956683365253692,0,0,0,0,0,0,6.858723860428646,0,0,4.429937798404694,0,1.1389745009495578,0,0,6.865247417191273,4.836707646372163,5.501938393327438,0,2.501124472401083,0,0,0,2.728340025194922,0,0,0,0,0,0,8.215426678625281,0,0,0,0,0
